timestamp,target,id,temp_pc1,weekend,holiday
2010-01-06 12:00:00,1804.585779,AUS_SA_day_0,2.8150055,0,0
2010-01-06 13:00:00,1908.170358,AUS_SA_day_0,3.164356,0,0
2010-01-06 14:00:00,1981.077454,AUS_SA_day_0,3.4042382,0,0
2010-01-06 15:00:00,2051.525146,AUS_SA_day_0,3.5275793,0,0
2010-01-06 16:00:00,2081.941656,AUS_SA_day_0,3.52927,0,0
2010-01-06 17:00:00,2041.54758,AUS_SA_day_0,3.3476865,0,0
2010-01-06 18:00:00,1921.705913,AUS_SA_day_0,3.201547,0,0
2010-01-06 19:00:00,1736.622609,AUS_SA_day_0,2.9319482,0,0
2010-01-06 20:00:00,1598.689759,AUS_SA_day_0,2.4598246,0,0
2010-01-06 21:00:00,1473.901706,AUS_SA_day_0,2.0306938,0,0
2010-01-06 22:00:00,1326.33542,AUS_SA_day_0,1.703233,0,0
2010-01-06 23:00:00,1315.556867,AUS_SA_day_0,1.478489,0,0
2010-01-07 00:00:00,1293.209812,AUS_SA_day_0,1.3136868,0,0
2010-01-07 01:00:00,1142.179749,AUS_SA_day_0,1.1828601,0,0
2010-01-07 02:00:00,1046.003847,AUS_SA_day_0,1.0827007,0,0
2010-01-07 03:00:00,996.725536,AUS_SA_day_0,0.9896464,0,0
2010-01-07 04:00:00,1007.829073,AUS_SA_day_0,0.914964,0,0
2010-01-07 05:00:00,1083.536014,AUS_SA_day_0,0.81171674,0,0
2010-01-07 06:00:00,1202.924712,AUS_SA_day_0,0.7433147,0,0
2010-01-07 07:00:00,1350.285021,AUS_SA_day_0,0.9004553,0,0
2010-01-07 08:00:00,1484.727868,AUS_SA_day_0,1.2984457,0,0
2010-01-07 09:00:00,1616.528757,AUS_SA_day_0,1.7488176,0,0
2010-01-07 10:00:00,1731.354213,AUS_SA_day_0,2.2103255,0,0
2010-01-07 11:00:00,1860.406893,AUS_SA_day_0,2.6059473,0,0
2010-01-07 12:00:00,1976.80342,AUS_SA_day_0,3.0596027,0,0
2010-01-07 13:00:00,2073.992477,AUS_SA_day_0,3.3234658,0,0
2010-01-07 14:00:00,2135.559534,AUS_SA_day_0,3.5413074,0,0
2010-01-07 15:00:00,2189.877727,AUS_SA_day_0,3.7330933,0,0
2010-01-07 16:00:00,2220.4636,AUS_SA_day_0,3.8147938,0,0
2010-01-07 17:00:00,2198.4600920000003,AUS_SA_day_0,3.7176971,0,0
2010-01-07 18:00:00,2119.063407,AUS_SA_day_0,3.6192515,0,0
2010-01-07 19:00:00,1976.428198,AUS_SA_day_0,3.4684336,0,0
2010-01-07 20:00:00,1848.592653,AUS_SA_day_0,3.143845,0,0
2010-01-07 21:00:00,1703.7413,AUS_SA_day_0,2.80387,0,0
2010-01-07 22:00:00,1518.7870280000002,AUS_SA_day_0,2.4998262,0,0
2010-01-07 23:00:00,1472.682559,AUS_SA_day_0,2.2952726,0,0
2010-01-08 00:00:00,1422.379339,AUS_SA_day_0,2.1436532,0,0
2010-01-08 01:00:00,1252.3673749999998,AUS_SA_day_0,2.0263236,0,0
2010-01-08 02:00:00,1142.715138,AUS_SA_day_0,1.8992919,0,0
2010-01-08 03:00:00,1109.5808000000002,AUS_SA_day_0,1.7928776,0,0
2010-01-08 04:00:00,1120.634982,AUS_SA_day_0,1.6639247,0,0
2010-01-08 05:00:00,1184.908783,AUS_SA_day_0,1.498097,0,0
2010-01-08 06:00:00,1357.894664,AUS_SA_day_0,1.4528874,0,0
2010-01-08 07:00:00,1569.122521,AUS_SA_day_0,1.639112,0,0
2010-01-08 08:00:00,1786.565526,AUS_SA_day_0,2.040099,0,0
2010-01-08 09:00:00,1982.605112,AUS_SA_day_0,2.4687977,0,0
2010-01-08 10:00:00,2172.888817,AUS_SA_day_0,2.8902593,0,0
2010-01-08 11:00:00,2321.830222,AUS_SA_day_0,3.2742302,0,0
2010-01-08 12:00:00,2457.94306,AUS_SA_day_0,3.577841,0,0
2010-01-08 13:00:00,2585.538895,AUS_SA_day_0,3.8352168,0,0
2010-01-08 14:00:00,2645.047056,AUS_SA_day_0,4.028838,0,0
2010-01-08 15:00:00,2681.395339,AUS_SA_day_0,4.0886865,0,0
2010-01-08 16:00:00,2717.742955,AUS_SA_day_0,4.0855603,0,0
2010-01-08 17:00:00,2651.940932,AUS_SA_day_0,4.1441965,0,0
2010-01-08 18:00:00,2531.465095,AUS_SA_day_0,4.023691,0,0
2010-01-08 19:00:00,2380.4553720000004,AUS_SA_day_0,3.8016126,0,0
2010-01-08 20:00:00,2232.687037,AUS_SA_day_0,3.455438,0,0
2010-01-08 21:00:00,2067.637178,AUS_SA_day_0,3.1758366,0,0
2010-01-08 22:00:00,1828.013678,AUS_SA_day_0,2.9915903,0,0
2010-01-08 23:00:00,1713.983061,AUS_SA_day_0,2.7701502,0,0
2010-01-09 00:00:00,1595.801382,AUS_SA_day_0,2.569424,1,0
2010-01-09 01:00:00,1382.1693249999998,AUS_SA_day_0,2.400852,1,0
2010-01-09 02:00:00,1252.140993,AUS_SA_day_0,2.2682986,1,0
2010-01-09 03:00:00,1185.579761,AUS_SA_day_0,2.1607966,1,0
2010-01-09 04:00:00,1155.527082,AUS_SA_day_0,2.0006573,1,0
2010-01-09 05:00:00,1158.032085,AUS_SA_day_0,1.9494749,1,0
2010-01-09 06:00:00,1208.773173,AUS_SA_day_0,1.7919126,1,0
2010-01-09 07:00:00,1373.709096,AUS_SA_day_0,1.9747523,1,0
2010-01-09 08:00:00,1614.382483,AUS_SA_day_0,2.5597928,1,0
2010-01-09 09:00:00,1866.953654,AUS_SA_day_0,3.1850064,1,0
2010-01-09 10:00:00,2071.291534,AUS_SA_day_0,3.6823723,1,0
2010-01-09 11:00:00,2241.8371070000003,AUS_SA_day_0,4.0984044,1,0
2010-01-09 12:00:00,2361.830554,AUS_SA_day_0,4.4523473,1,0
2010-01-09 13:00:00,2442.498839,AUS_SA_day_0,4.6999993,1,0
2010-01-09 14:00:00,2492.363319,AUS_SA_day_0,4.882158,1,0
2010-01-09 15:00:00,2536.476339,AUS_SA_day_0,4.945733,1,0
2010-01-09 16:00:00,2552.828347,AUS_SA_day_0,4.9072123,1,0
2010-01-09 17:00:00,2532.839065,AUS_SA_day_0,4.7821856,1,0
2010-01-09 18:00:00,2452.822069,AUS_SA_day_0,4.616892,1,0
2010-01-09 19:00:00,2316.191239,AUS_SA_day_0,4.4202127,1,0
2010-01-09 20:00:00,2165.245282,AUS_SA_day_0,3.9966233,1,0
2010-01-09 21:00:00,2008.19425,AUS_SA_day_0,3.5912282,1,0
2010-01-09 22:00:00,1836.480533,AUS_SA_day_0,3.23058,1,0
2010-01-09 23:00:00,1776.332601,AUS_SA_day_0,2.9672048,1,0
2010-01-10 00:00:00,1677.472113,AUS_SA_day_0,2.7860076,1,0
2010-01-10 01:00:00,1480.965719,AUS_SA_day_0,2.6696758,1,0
2010-01-10 02:00:00,1355.431014,AUS_SA_day_0,2.5894563,1,0
2010-01-10 03:00:00,1296.636012,AUS_SA_day_0,2.5376735,1,0
2010-01-10 04:00:00,1263.555116,AUS_SA_day_0,2.5002422,1,0
2010-01-10 05:00:00,1237.727868,AUS_SA_day_0,2.430353,1,0
2010-01-10 06:00:00,1261.218679,AUS_SA_day_0,2.4352057,1,0
2010-01-10 07:00:00,1407.8681729999998,AUS_SA_day_0,2.6989956,1,0
2010-01-10 08:00:00,1640.340744,AUS_SA_day_0,3.2011092,1,0
2010-01-10 09:00:00,1941.566861,AUS_SA_day_0,3.7255502,1,0
2010-01-10 10:00:00,2208.132803,AUS_SA_day_0,4.1671824,1,0
2010-01-10 11:00:00,2411.030983,AUS_SA_day_0,4.640108,1,0
2010-01-10 12:00:00,2541.117467,AUS_SA_day_0,5.0765967,1,0
2010-01-10 13:00:00,2602.590207,AUS_SA_day_0,5.3811245,1,0
2010-01-10 14:00:00,2652.624545,AUS_SA_day_0,5.5530753,1,0
2010-01-10 15:00:00,2676.107569,AUS_SA_day_0,5.606803,1,0
2010-01-10 16:00:00,2705.947246,AUS_SA_day_0,5.611086,1,0
2010-01-10 17:00:00,2709.907403,AUS_SA_day_0,5.415238,1,0
2010-01-10 18:00:00,2658.499156,AUS_SA_day_0,5.3232636,1,0
2010-01-10 19:00:00,2581.057903,AUS_SA_day_0,5.159466,1,0
2010-01-10 20:00:00,2526.224689,AUS_SA_day_0,4.8369646,1,0
2010-01-10 21:00:00,2402.904465,AUS_SA_day_0,4.489914,1,0
2010-01-10 22:00:00,2152.096499,AUS_SA_day_0,4.1849813,1,0
2010-01-10 23:00:00,2019.754191,AUS_SA_day_0,3.909765,1,0
2010-01-05 00:00:00,1240.5577520000002,AUS_SA_day_1,1.43459,0,0
2010-01-05 01:00:00,1083.117981,AUS_SA_day_1,1.3412519,0,0
2010-01-05 02:00:00,987.012656,AUS_SA_day_1,1.2480869,0,0
2010-01-05 03:00:00,962.11614,AUS_SA_day_1,1.1584027,0,0
2010-01-05 04:00:00,971.774955,AUS_SA_day_1,1.0733387,0,0
2010-01-05 05:00:00,1027.6947,AUS_SA_day_1,0.9459421,0,0
2010-01-05 06:00:00,1135.2186820000002,AUS_SA_day_1,0.85076404,0,0
2010-01-05 07:00:00,1279.661369,AUS_SA_day_1,1.0416749,0,0
2010-01-05 08:00:00,1400.4854380000002,AUS_SA_day_1,1.5049987,0,0
2010-01-05 09:00:00,1492.366304,AUS_SA_day_1,1.8571736,0,0
2010-01-05 10:00:00,1569.671251,AUS_SA_day_1,2.233385,0,0
2010-01-05 11:00:00,1647.06099,AUS_SA_day_1,2.57632,0,0
2010-01-05 12:00:00,1727.722757,AUS_SA_day_1,2.859281,0,0
2010-01-05 13:00:00,1797.324024,AUS_SA_day_1,3.0211754,0,0
2010-01-05 14:00:00,1841.819673,AUS_SA_day_1,3.0694091,0,0
2010-01-05 15:00:00,1886.151427,AUS_SA_day_1,3.0399346,0,0
2010-01-05 16:00:00,1911.868613,AUS_SA_day_1,2.982348,0,0
2010-01-05 17:00:00,1871.129994,AUS_SA_day_1,2.9678144,0,0
2010-01-05 18:00:00,1761.947847,AUS_SA_day_1,2.9484456,0,0
2010-01-05 19:00:00,1589.04431,AUS_SA_day_1,2.7637315,0,0
2010-01-05 20:00:00,1487.730596,AUS_SA_day_1,2.3474846,0,0
2010-01-05 21:00:00,1382.426951,AUS_SA_day_1,1.9452238,0,0
2010-01-05 22:00:00,1269.29827,AUS_SA_day_1,1.6425773,0,0
2010-01-05 23:00:00,1282.483586,AUS_SA_day_1,1.4475842,0,0
2010-01-06 00:00:00,1270.9238799999998,AUS_SA_day_1,1.3028009,0,0
2010-01-06 01:00:00,1111.297543,AUS_SA_day_1,1.1750275,0,0
2010-01-06 02:00:00,1019.423878,AUS_SA_day_1,1.0602942,0,0
2010-01-06 03:00:00,991.112134,AUS_SA_day_1,0.9617953,0,0
2010-01-06 04:00:00,999.225404,AUS_SA_day_1,0.8621572,0,0
2010-01-06 05:00:00,1055.802987,AUS_SA_day_1,0.7579122,0,0
2010-01-06 06:00:00,1174.889911,AUS_SA_day_1,0.69125164,0,0
2010-01-06 07:00:00,1315.079891,AUS_SA_day_1,0.87138575,0,0
2010-01-06 08:00:00,1429.204704,AUS_SA_day_1,1.2059345,0,0
2010-01-06 09:00:00,1520.323542,AUS_SA_day_1,1.6013035,0,0
2010-01-06 10:00:00,1608.2338140000002,AUS_SA_day_1,2.0254529,0,0
2010-01-06 11:00:00,1705.9642199999998,AUS_SA_day_1,2.4167943,0,0
2010-01-06 12:00:00,1804.585779,AUS_SA_day_1,2.8150055,0,0
2010-01-06 13:00:00,1908.170358,AUS_SA_day_1,3.164356,0,0
2010-01-06 14:00:00,1981.077454,AUS_SA_day_1,3.4042382,0,0
2010-01-06 15:00:00,2051.525146,AUS_SA_day_1,3.5275793,0,0
2010-01-06 16:00:00,2081.941656,AUS_SA_day_1,3.52927,0,0
2010-01-06 17:00:00,2041.54758,AUS_SA_day_1,3.3476865,0,0
2010-01-06 18:00:00,1921.705913,AUS_SA_day_1,3.201547,0,0
2010-01-06 19:00:00,1736.622609,AUS_SA_day_1,2.9319482,0,0
2010-01-06 20:00:00,1598.689759,AUS_SA_day_1,2.4598246,0,0
2010-01-06 21:00:00,1473.901706,AUS_SA_day_1,2.0306938,0,0
2010-01-06 22:00:00,1326.33542,AUS_SA_day_1,1.703233,0,0
2010-01-06 23:00:00,1315.556867,AUS_SA_day_1,1.478489,0,0
2010-01-07 00:00:00,1293.209812,AUS_SA_day_1,1.3136868,0,0
2010-01-07 01:00:00,1142.179749,AUS_SA_day_1,1.1828601,0,0
2010-01-07 02:00:00,1046.003847,AUS_SA_day_1,1.0827007,0,0
2010-01-07 03:00:00,996.725536,AUS_SA_day_1,0.9896464,0,0
2010-01-07 04:00:00,1007.829073,AUS_SA_day_1,0.914964,0,0
2010-01-07 05:00:00,1083.536014,AUS_SA_day_1,0.81171674,0,0
2010-01-07 06:00:00,1202.924712,AUS_SA_day_1,0.7433147,0,0
2010-01-07 07:00:00,1350.285021,AUS_SA_day_1,0.9004553,0,0
2010-01-07 08:00:00,1484.727868,AUS_SA_day_1,1.2984457,0,0
2010-01-07 09:00:00,1616.528757,AUS_SA_day_1,1.7488176,0,0
2010-01-07 10:00:00,1731.354213,AUS_SA_day_1,2.2103255,0,0
2010-01-07 11:00:00,1860.406893,AUS_SA_day_1,2.6059473,0,0
2010-01-07 12:00:00,1976.80342,AUS_SA_day_1,3.0596027,0,0
2010-01-07 13:00:00,2073.992477,AUS_SA_day_1,3.3234658,0,0
2010-01-07 14:00:00,2135.559534,AUS_SA_day_1,3.5413074,0,0
2010-01-07 15:00:00,2189.877727,AUS_SA_day_1,3.7330933,0,0
2010-01-07 16:00:00,2220.4636,AUS_SA_day_1,3.8147938,0,0
2010-01-07 17:00:00,2198.4600920000003,AUS_SA_day_1,3.7176971,0,0
2010-01-07 18:00:00,2119.063407,AUS_SA_day_1,3.6192515,0,0
2010-01-07 19:00:00,1976.428198,AUS_SA_day_1,3.4684336,0,0
2010-01-07 20:00:00,1848.592653,AUS_SA_day_1,3.143845,0,0
2010-01-07 21:00:00,1703.7413,AUS_SA_day_1,2.80387,0,0
2010-01-07 22:00:00,1518.7870280000002,AUS_SA_day_1,2.4998262,0,0
2010-01-07 23:00:00,1472.682559,AUS_SA_day_1,2.2952726,0,0
2010-01-08 00:00:00,1422.379339,AUS_SA_day_1,2.1436532,0,0
2010-01-08 01:00:00,1252.3673749999998,AUS_SA_day_1,2.0263236,0,0
2010-01-08 02:00:00,1142.715138,AUS_SA_day_1,1.8992919,0,0
2010-01-08 03:00:00,1109.5808000000002,AUS_SA_day_1,1.7928776,0,0
2010-01-08 04:00:00,1120.634982,AUS_SA_day_1,1.6639247,0,0
2010-01-08 05:00:00,1184.908783,AUS_SA_day_1,1.498097,0,0
2010-01-08 06:00:00,1357.894664,AUS_SA_day_1,1.4528874,0,0
2010-01-08 07:00:00,1569.122521,AUS_SA_day_1,1.639112,0,0
2010-01-08 08:00:00,1786.565526,AUS_SA_day_1,2.040099,0,0
2010-01-08 09:00:00,1982.605112,AUS_SA_day_1,2.4687977,0,0
2010-01-08 10:00:00,2172.888817,AUS_SA_day_1,2.8902593,0,0
2010-01-08 11:00:00,2321.830222,AUS_SA_day_1,3.2742302,0,0
2010-01-08 12:00:00,2457.94306,AUS_SA_day_1,3.577841,0,0
2010-01-08 13:00:00,2585.538895,AUS_SA_day_1,3.8352168,0,0
2010-01-08 14:00:00,2645.047056,AUS_SA_day_1,4.028838,0,0
2010-01-08 15:00:00,2681.395339,AUS_SA_day_1,4.0886865,0,0
2010-01-08 16:00:00,2717.742955,AUS_SA_day_1,4.0855603,0,0
2010-01-08 17:00:00,2651.940932,AUS_SA_day_1,4.1441965,0,0
2010-01-08 18:00:00,2531.465095,AUS_SA_day_1,4.023691,0,0
2010-01-08 19:00:00,2380.4553720000004,AUS_SA_day_1,3.8016126,0,0
2010-01-08 20:00:00,2232.687037,AUS_SA_day_1,3.455438,0,0
2010-01-08 21:00:00,2067.637178,AUS_SA_day_1,3.1758366,0,0
2010-01-08 22:00:00,1828.013678,AUS_SA_day_1,2.9915903,0,0
2010-01-08 23:00:00,1713.983061,AUS_SA_day_1,2.7701502,0,0
2010-01-09 00:00:00,1595.801382,AUS_SA_day_1,2.569424,1,0
2010-01-09 01:00:00,1382.1693249999998,AUS_SA_day_1,2.400852,1,0
2010-01-09 02:00:00,1252.140993,AUS_SA_day_1,2.2682986,1,0
2010-01-09 03:00:00,1185.579761,AUS_SA_day_1,2.1607966,1,0
2010-01-09 04:00:00,1155.527082,AUS_SA_day_1,2.0006573,1,0
2010-01-09 05:00:00,1158.032085,AUS_SA_day_1,1.9494749,1,0
2010-01-09 06:00:00,1208.773173,AUS_SA_day_1,1.7919126,1,0
2010-01-09 07:00:00,1373.709096,AUS_SA_day_1,1.9747523,1,0
2010-01-09 08:00:00,1614.382483,AUS_SA_day_1,2.5597928,1,0
2010-01-09 09:00:00,1866.953654,AUS_SA_day_1,3.1850064,1,0
2010-01-09 10:00:00,2071.291534,AUS_SA_day_1,3.6823723,1,0
2010-01-09 11:00:00,2241.8371070000003,AUS_SA_day_1,4.0984044,1,0
2010-01-09 12:00:00,2361.830554,AUS_SA_day_1,4.4523473,1,0
2010-01-09 13:00:00,2442.498839,AUS_SA_day_1,4.6999993,1,0
2010-01-09 14:00:00,2492.363319,AUS_SA_day_1,4.882158,1,0
2010-01-09 15:00:00,2536.476339,AUS_SA_day_1,4.945733,1,0
2010-01-09 16:00:00,2552.828347,AUS_SA_day_1,4.9072123,1,0
2010-01-09 17:00:00,2532.839065,AUS_SA_day_1,4.7821856,1,0
2010-01-09 18:00:00,2452.822069,AUS_SA_day_1,4.616892,1,0
2010-01-09 19:00:00,2316.191239,AUS_SA_day_1,4.4202127,1,0
2010-01-09 20:00:00,2165.245282,AUS_SA_day_1,3.9966233,1,0
2010-01-09 21:00:00,2008.19425,AUS_SA_day_1,3.5912282,1,0
2010-01-09 22:00:00,1836.480533,AUS_SA_day_1,3.23058,1,0
2010-01-09 23:00:00,1776.332601,AUS_SA_day_1,2.9672048,1,0
2010-01-10 00:00:00,1677.472113,AUS_SA_day_1,2.7860076,1,0
2010-01-10 01:00:00,1480.965719,AUS_SA_day_1,2.6696758,1,0
2010-01-10 02:00:00,1355.431014,AUS_SA_day_1,2.5894563,1,0
2010-01-10 03:00:00,1296.636012,AUS_SA_day_1,2.5376735,1,0
2010-01-10 04:00:00,1263.555116,AUS_SA_day_1,2.5002422,1,0
2010-01-10 05:00:00,1237.727868,AUS_SA_day_1,2.430353,1,0
2010-01-10 06:00:00,1261.218679,AUS_SA_day_1,2.4352057,1,0
2010-01-10 07:00:00,1407.8681729999998,AUS_SA_day_1,2.6989956,1,0
2010-01-10 08:00:00,1640.340744,AUS_SA_day_1,3.2011092,1,0
2010-01-10 09:00:00,1941.566861,AUS_SA_day_1,3.7255502,1,0
2010-01-10 10:00:00,2208.132803,AUS_SA_day_1,4.1671824,1,0
2010-01-10 11:00:00,2411.030983,AUS_SA_day_1,4.640108,1,0
2010-01-10 12:00:00,2541.117467,AUS_SA_day_1,5.0765967,1,0
2010-01-10 13:00:00,2602.590207,AUS_SA_day_1,5.3811245,1,0
2010-01-10 14:00:00,2652.624545,AUS_SA_day_1,5.5530753,1,0
2010-01-10 15:00:00,2676.107569,AUS_SA_day_1,5.606803,1,0
2010-01-10 16:00:00,2705.947246,AUS_SA_day_1,5.611086,1,0
2010-01-10 17:00:00,2709.907403,AUS_SA_day_1,5.415238,1,0
2010-01-10 18:00:00,2658.499156,AUS_SA_day_1,5.3232636,1,0
2010-01-10 19:00:00,2581.057903,AUS_SA_day_1,5.159466,1,0
2010-01-10 20:00:00,2526.224689,AUS_SA_day_1,4.8369646,1,0
2010-01-10 21:00:00,2402.904465,AUS_SA_day_1,4.489914,1,0
2010-01-10 22:00:00,2152.096499,AUS_SA_day_1,4.1849813,1,0
2010-01-10 23:00:00,2019.754191,AUS_SA_day_1,3.909765,1,0
2010-01-11 00:00:00,1918.902564,AUS_SA_day_1,3.666864,0,0
2010-01-11 01:00:00,1723.358131,AUS_SA_day_1,3.4790165,0,0
2010-01-11 02:00:00,1614.213213,AUS_SA_day_1,3.3383126,0,0
2010-01-11 03:00:00,1567.640037,AUS_SA_day_1,3.3147762,0,0
2010-01-11 04:00:00,1561.595733,AUS_SA_day_1,3.4366205,0,0
2010-01-11 05:00:00,1656.235858,AUS_SA_day_1,3.6391697,0,0
2010-01-11 06:00:00,1865.460643,AUS_SA_day_1,3.6512325,0,0
2010-01-11 07:00:00,2181.837781,AUS_SA_day_1,3.7550263,0,0
2010-01-11 08:00:00,2508.7891870000003,AUS_SA_day_1,3.918155,0,0
2010-01-11 09:00:00,2739.012348,AUS_SA_day_1,4.1312313,0,0
2010-01-11 10:00:00,2896.14318,AUS_SA_day_1,4.4529543,0,0
2010-01-11 11:00:00,3021.211167,AUS_SA_day_1,4.655053,0,0
2010-01-11 12:00:00,3104.480264,AUS_SA_day_1,4.918794,0,0
2010-01-11 13:00:00,3110.16408,AUS_SA_day_1,5.121062,0,0
2010-01-11 14:00:00,3103.401027,AUS_SA_day_1,5.2688007,0,0
2010-01-11 15:00:00,3083.587007,AUS_SA_day_1,5.3572345,0,0
2010-01-11 16:00:00,3065.4744140000003,AUS_SA_day_1,5.3725014,0,0
2010-01-11 17:00:00,2971.140577,AUS_SA_day_1,5.2140975,0,0
2010-01-11 18:00:00,2876.361099,AUS_SA_day_1,5.0226517,0,0
2010-01-11 19:00:00,2764.705268,AUS_SA_day_1,4.858375,0,0
2010-01-11 20:00:00,2619.955409,AUS_SA_day_1,4.635213,0,0
2010-01-11 21:00:00,2364.198931,AUS_SA_day_1,4.4707737,0,0
2010-01-11 22:00:00,2094.95469,AUS_SA_day_1,4.356817,0,0
2010-01-11 23:00:00,1958.243436,AUS_SA_day_1,4.3533525,0,0
2010-01-06 00:00:00,1270.9238799999998,AUS_SA_day_2,1.3028009,0,0
2010-01-06 01:00:00,1111.297543,AUS_SA_day_2,1.1750275,0,0
2010-01-06 02:00:00,1019.423878,AUS_SA_day_2,1.0602942,0,0
2010-01-06 03:00:00,991.112134,AUS_SA_day_2,0.9617953,0,0
2010-01-06 04:00:00,999.225404,AUS_SA_day_2,0.8621572,0,0
2010-01-06 05:00:00,1055.802987,AUS_SA_day_2,0.7579122,0,0
2010-01-06 06:00:00,1174.889911,AUS_SA_day_2,0.69125164,0,0
2010-01-06 07:00:00,1315.079891,AUS_SA_day_2,0.87138575,0,0
2010-01-06 08:00:00,1429.204704,AUS_SA_day_2,1.2059345,0,0
2010-01-06 09:00:00,1520.323542,AUS_SA_day_2,1.6013035,0,0
2010-01-06 10:00:00,1608.2338140000002,AUS_SA_day_2,2.0254529,0,0
2010-01-06 11:00:00,1705.9642199999998,AUS_SA_day_2,2.4167943,0,0
